player,team,conf,pos,g,mpg,ppg,rpg,apg,spg,bpg,ts,efg,tpar,team_z,sos_z,opp_z_w,rating_raw,rating
Nuria Cunill,Winthrop Eagles,Big South,Forward,31,8.03494623655914,2.2580645161290325,1.5161290322580645,0.2903225806451613,0.3548387096774194,0.06451612903225806,0.5852842809364549,0.5490196078431373,0,0.03188802862427215,-1.4718114975440653,0,60.01463675225683,60
Aimee Flippen,Abilene Christian Wildcats,WAC,Center,33,7.024242424242424,1.0303030303030303,1.5151515151515151,0.18181818181818182,0.2727272727272727,0.24242424242424243,0.40322580645161293,0.3888888888888889,0.05555555555555555,0.7006261139371509,-0.7271127342101369,0,60.01426468400702,60
Alary Bell,St. Francis (PA) Red Flash,NEC,Center,30,7.658888888888888,2.9,2.5,0.2,0.16666666666666666,0.2,0.5325661116552399,0.5277777777777778,0,-0.23511896585762962,-1.2108349043182136,0,60.01389773542289,60
Yanessa Boyd,St. Francis (PA) Red Flash,NEC,Forward,30,24.908333333333335,6.233333333333333,3.2333333333333334,1.4,0.6,0.2,0.42277084463736664,0.37305699481865284,0.24352331606217617,-0.23511896585762962,-1.2108349043182136,0,60.01353589720409,60
Camariyana Tavares,Alabama State Lady Hornets,SWAC,Center,29,6.9063218390804595,1,1.3448275862068966,0,0.13793103448275862,0.1724137931034483,0.44919454770755884,0.4074074074074074,0,-0.29473209281454316,-0.11937874925243654,0,60.01317915995339,60
Ella Meabon,Colgate Raiders,Patriot,Center,33,9.334848484848486,2.515151515151515,1.303030303030303,0.6363636363636364,0.24242424242424243,0.030303030303030304,0.4683972911963883,0.43902439024390244,0.024390243902439025,0.6380466360774792,-0.857352665554061,0,60.01282751417438,60
Kylee Fears,Merrimack Warriors,MAAC,Center,28,7.15297619047619,1.1071428571428572,2.142857142857143,0.2857142857142857,0.14285714285714285,0.10714285714285714,0.4003099173553719,0.3939393939393939,0.06060606060606061,0.2458738567161083,-0.5575748244418643,0,60.01248095026924,60
Laney Scoggins,Presbyterian Blue Hose,Big South,Center,28,20.660119047619048,3,4.464285714285714,0.6071428571428571,0.4642857142857143,0.10714285714285714,0.4617414248021108,0.42105263157894735,0,-0.23232667895336617,-1.1919340912434293,0,60.0121394585363,60
Mya Pierfax,Winthrop Eagles,Big South,Forward,31,22.629032258064516,6.032258064516129,1.4838709677419355,0.8709677419354839,1.2580645161290323,0.0967741935483871,0.4109528832630098,0.3613861386138614,0.2079207920792079,0.03188802862427215,-1.4718114975440653,0,60.01180302916758,60
Amari Franklin,Alabama State Lady Hornets,SWAC,Guard,29,27.660344827586208,4.172413793103448,2.6206896551724137,1.9655172413793103,1.3103448275862069,0.034482758620689655,0.3097481056727422,0.2441860465116279,0.313953488372093,-0.29473209281454316,-0.11937874925243654,0,60.011471652246215,60
Hannah Fields,Houston Christian Huskies,Southland,Guard,29,27.625287356321838,2.5172413793103448,3.7241379310344827,0.5862068965517241,0.7931034482758621,0.10344827586206896,0.31487232574189095,0.30092592592592593,0.48148148148148145,-0.02312127136300946,-0.15146982552295615,0,60.0111453177438,60
Kennedy Flanagan,Western Illinois Leathernecks,OVC,Center,33,6.346464646464647,1.2121212121212122,1.2121212121212122,0.48484848484848486,0.18181818181818182,0.18181818181818182,0.411522633744856,0.39285714285714285,0.11904761904761904,0.46020858536160014,-0.6038719677490055,0,60.01082401551761,60
Ineivi Plata,St. Francis (PA) Red Flash,NEC,Guard,30,29.754444444444445,5.6,3.4,2.7333333333333334,1.4,0.2,0.48465266558966075,0.44,0.32666666666666666,-0.23511896585762962,-1.2108349043182136,0,60.01050773530776,60
Sydney McLaughlin,Stonehill Skyhawks,NEC,Guard,31,16.397849462365592,2.2580645161290325,1.3870967741935485,1.096774193548387,0.25806451612903225,0.12903225806451613,0.40754541220307405,0.4117647058823529,0.8,-0.021629755774797532,-1.453971712537951,0,60.01019646673415,60
Eliya Ellis,Florida A&M Rattlers,SWAC,Center,28,8.85952380952381,2.2142857142857144,1.6071428571428572,0.17857142857142858,0.25,0.21428571428571427,0.4855889724310777,0.4375,0,0.20963441773949293,-0.9968447665188427,0,60.00989019929342,60
Jade Campbell,St. Francis (PA) Red Flash,NEC,Center,30,9.048333333333334,3.566666666666667,2.966666666666667,0.13333333333333333,0.2,0.06666666666666667,0.4360939028366482,0.39215686274509803,0.00980392156862745,-0.23511896585762962,-1.2108349043182136,0,60.009588922355704,60
Kayla Henry,Central Connecticut Blue Devils,NEC,Center,30,17.72388888888889,2.6333333333333333,3.8333333333333335,0.5333333333333333,0.4666666666666667,0.26666666666666666,0.4250968575118381,0.40540540540540543,0,-0.05852026864583663,-1.2114017056847362,0,60.00929262516123,60
Jaileyah Cotton,Jackson State Lady Tigers,SWAC,Guard,29,31.867241379310343,6.310344827586207,4.344827586206897,3.103448275862069,1.1379310344827587,0.1724137931034483,0.424869985141159,0.34864864864864864,0.2972972972972973,0.17863744058226969,-0.6225721768231721,0,60.00900129681687,60
Myla Benton,Morehead State Eagles,OVC,Forward,28,8.133333333333333,1.2142857142857142,0.7857142857142857,0.35714285714285715,0.25,0.17857142857142858,0.4142300194931774,0.3235294117647059,0.3235294117647059,0.09928891285369322,-0.9042754564802019,0,60.00871492629245,60
Maya Woodson,Morgan State Lady Bears,MEAC,Center,27,10.053703703703704,1.4814814814814814,2.814814814814815,0.2222222222222222,0.2962962962962963,0.1111111111111111,0.3486750348675035,0.30612244897959184,0.02040816326530612,0.014235789796528148,-0.9860229293062299,0,60.00843350241695,60
Zora Fray-Chinn,South Carolina Upstate Spartans,Big South,Guard,30,8.268888888888888,1.5,1.4666666666666666,0.3333333333333333,0.2,0.1,0.4093886462882096,0.37254901960784315,0.5294117647058824,-0.2464717415448177,-0.8800766254785565,0,60.00815701387453,60
Keana Foz,Wagner Seahawks,NEC,Guard,29,26.363218390804597,6.310344827586207,3,1.9655172413793103,2.0689655172413794,0.06896551724137931,0.5285351201478743,0.475177304964539,0.04964539007092199,-0.3352199417543744,-1.871792212829737,0,60.007885449200394,60
Kailey Kalet,Loyola Maryland Greyhounds,Patriot,Guard,30,25.586111111111112,3.2,1.7666666666666666,1.9,0.6333333333333333,0.06666666666666667,0.390625,0.36486486486486486,0.3333333333333333,0.2052336420531389,-0.5752450422780695,0,60.00761879677644,60
Harris Robinson,St. Francis (PA) Red Flash,NEC,Guard,30,21.248333333333335,4.033333333333333,2.966666666666667,1.0666666666666667,0.5,0.06666666666666667,0.4882182052937379,0.4698275862068966,0.4396551724137931,-0.23511896585762962,-1.2108349043182136,0,60.00735704482672,60
Anna Stromberg,Radford Highlanders,Big South,Center,30,10.065,1.7,1.7,0.13333333333333333,0.16666666666666666,0.43333333333333335,0.4427083333333333,0.45098039215686275,0.0196078431372549,0.13775807187339081,-0.9631369273389954,0,60.00710018141271,60
Leyah Houston,Alcorn State Lady Braves,SWAC,Center,29,11.744252873563218,2.793103448275862,1.3793103448275863,0.6551724137931034,0.5172413793103449,0.06896551724137931,0.47335203366058903,0.44,0.04,0.053223246366428785,-0.8434569164112801,0,60.00684819442834,60
Olivia Forster,South Carolina Upstate Spartans,Big South,Guard,30,7.252222222222221,1.3333333333333333,0.7333333333333333,0.9,0.3,0.03333333333333333,0.4570383912248629,0.42857142857142855,0.6428571428571429,-0.2464717415448177,-0.8800766254785565,0,60.006601071594815,60
Maria Sanchez Pitarch,Northeastern Huskies,CAA,Forward,20,28.314166666666665,1.35,2.8,1.25,1.05,0.1,0.23784355179704017,0.23636363636363636,0.10909090909090909,-0.20321244256994836,-0.6967174510890641,0,60.00635880045509,60
Megan Bodziony,Le Moyne Dolphins,NEC,Forward,29,29.833908045977008,7.137931034482759,3.586206896551724,1.0689655172413792,0.4827586206896552,0.10344827586206896,0.42080013010245565,0.3704545454545455,0.13636363636363635,-0.2796812825654704,-0.99600542792759,0,60.00612136836821,60
Emily Florvil,Le Moyne Dolphins,NEC,Center,29,18.229885057471265,3.5172413793103448,3.7241379310344827,1.5862068965517242,1.206896551724138,0,0.4540598290598291,0.34831460674157305,0.06741573033707865,-0.2796812825654704,-0.99600542792759,0,60.00588876250328,60
Sonia Sato,Presbyterian Blue Hose,Big South,Center,28,14.77797619047619,1.8928571428571428,2.857142857142857,0.9285714285714286,0.5714285714285714,0.17857142857142858,0.33375314861460953,0.30666666666666664,0.05333333333333334,-0.23232667895336617,-1.1919340912434293,0,60.00566096983311,60
Zhara Adeyemi,Le Moyne Dolphins,NEC,Center,29,8.238505747126435,2.793103448275862,1.4827586206896552,0.13793103448275862,0.3103448275862069,0.20689655172413793,0.46127562642369024,0.36764705882352944,0,-0.2796812825654704,-0.99600542792759,0,60.00543797712758,60
Kyra Lawrence,Delaware State Hornets,MEAC,Forward,26,18.065384615384616,3.1153846153846154,2.230769230769231,0.5,0.3076923076923077,0.4230769230769231,0.38704128440366975,0.32967032967032966,0.18681318681318682,-0.392712062209907,-1.1535493653437756,0,60.005219770946645,60
Jeanee Anderson,Alcorn State Lady Braves,SWAC,Guard,29,9.044827586206896,1.0344827586206897,1.103448275862069,0.5172413793103449,0.10344827586206896,0.06896551724137931,0.3177966101694915,0.3111111111111111,0.4,0.053223246366428785,-0.8434569164112801,0,60.00500633763293,60
Gisela Segura,Long Island University Sharks,NEC,Forward,30,20.468888888888888,3.7333333333333334,2.2333333333333334,0.9333333333333333,0.7666666666666667,0.36666666666666664,0.4103165298944901,0.3992248062015504,0.3178294573643411,-0.3556845312341958,-1.2320677524191872,0,60.00479766330392,60
Brooke Barnes,Delaware State Hornets,MEAC,Guard,26,19.04294871794872,3.1923076923076925,0.9615384615384616,1,0.38461538461538464,0.34615384615384615,0.355917667238422,0.33181818181818185,0.5545454545454546,-0.392712062209907,-1.1535493653437756,0,60.004593733843755,60
Kyara Champagne,Chicago State Cougars,NEC,Guard,31,8.002150537634408,1.3225806451612903,0.8709677419354839,0.8064516129032258,0.3870967741935484,0,0.27159512453630097,0.23529411764705882,0.36764705882352944,-0.1746884681005098,-0.6683327769580819,0,60.00439453489448,60
Ashley Carrillo,Presbyterian Blue Hose,Big South,Guard,28,7.988095238095236,1.4285714285714286,0.4642857142857143,0.6428571428571429,0.35714285714285715,0,0.49504950495049505,0.5,0.3888888888888889,-0.23232667895336617,-1.1919340912434293,0,60.004200051846865,60
Mia Hardin,Mississippi Valley State Devilettes,SWAC,Center,28,7.770238095238094,1.4642857142857142,1.8571428571428572,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.3235479797979798,0.2727272727272727,0.03636363636363636,-0.19383242430564765,-0.7258933963037811,0,60.004010269830594,60
Deb Orianegbena,UNC Asheville Bulldogs,Big South,Center,31,15.020430107526881,2.2580645161290325,5.032258064516129,0.2903225806451613,0.5161290322580645,0.12903225806451613,0.35949055053410023,0.34831460674157305,0.11235955056179775,-0.25325352889284497,-1.4788254003756856,0,60.003825173703916,60
Uriah Jennings,Arkansas-Pine Bluff Golden Lions,SWAC,Forward,26,16.618589743589745,2.3846153846153846,1.7307692307692308,0.8461538461538461,0.9615384615384616,0.038461538461538464,0.39845758354755784,0.36231884057971014,0.3188405797101449,-0.2684683746940978,-1.0657342290658098,0,60.00364474804259,60
Ashanti Backus,Alcorn State Lady Braves,SWAC,Guard,29,20.71896551724138,2,1.3793103448275863,1.3793103448275863,1.103448275862069,0.06896551724137931,0.3293957292139936,0.2777777777777778,0.6172839506172839,0.053223246366428785,-0.8434569164112801,0,60.0034689771282,60
Kayla Mount,Chicago State Cougars,NEC,Center,31,7.280645161290322,2.4838709677419355,1.8064516129032258,0.12903225806451613,0.1935483870967742,0.03225806451612903,0.4380974055530269,0.4276315789473684,0.02631578947368421,-0.1746884681005098,-0.6683327769580819,0,60.003297844935645,60
Tia Harvey,Alabama A&M Bulldogs,SWAC,Center,31,16.758602150537634,2.6129032258064515,1.4516129032258065,0.41935483870967744,0.7096774193548387,0.22580645161290322,0.4124236252545825,0.38823529411764707,0.15294117647058825,0.41470229981354295,-0.8167857931352102,0,60.00313133511978,60
Estie Varga,Long Island University Sharks,NEC,Guard,30,15.18222222222222,2.2,1.5666666666666667,1.2,0.6,0.03333333333333333,0.2948534667619728,0.25,0.4326923076923077,-0.3556845312341958,-1.2320677524191872,0,60.002969431001205,60
Mya Johnson,Bethune-Cookman Wildcats,SWAC,Center,29,7.081609195402299,2.1379310344827585,1.5172413793103448,0.2413793103448276,0.1724137931034483,0.20689655172413793,0.5254237288135594,0.4895833333333333,0.0625,0.05774865052312118,-1.3270909392366033,0,60.002812115550995,60
Janiah Hinton,South Carolina State Lady Bulldogs,MEAC,Guard,28,21.422619047619047,3.0357142857142856,1.7857142857142858,1.0714285714285714,0.9285714285714286,0,0.3365536902122268,0.3181818181818182,0.512396694214876,-0.3951982224662246,-0.8451240298559529,0,60.00265937137437,60
Bella Toomey,Fairleigh Dickinson Knights,NEC,Center,31,11.773655913978494,2.4193548387096775,2.2903225806451615,0.7419354838709677,0.1935483870967742,0.25806451612903225,0.4053177691309987,0.398876404494382,0.07865168539325842,0.5008823155769918,-1.3371088459524143,0,60.00251118069313,60
Rebecca Osei-Owusu,Fairleigh Dickinson Knights,NEC,Center,31,7.0182795698924725,1.7741935483870968,1.6774193548387097,0.5161290322580645,0.1935483870967742,0.1935483870967742,0.6105683836589698,0.6052631578947368,0,0.5008823155769918,-1.3371088459524143,0,60.002367525326775,60
JaMya Robinson,Longwood Lancers,Big South,Forward,34,17.223529411764705,2.6176470588235294,2.3823529411764706,0.8823529411764706,0.8529411764705882,0.20588235294117646,0.3336832633473305,0.328,0.128,0.34393144980387835,-1.665517954170992,0,60.00222838667213,60
Angelie Ricard,Wagner Seahawks,NEC,Guard,29,26.18793103448276,6.620689655172414,2.413793103448276,1.793103448275862,0.4482758620689655,0.3448275862068966,0.45104303702311593,0.42385786802030456,0.38578680203045684,-0.3352199417543744,-1.871792212829737,0,60.00209374568136,60
Tamar Kopilevech,Queens University Royals,ASUN,Center,29,7.607471264367816,0.7931034482758621,1.4482758620689655,0.2413793103448276,0.10344827586206896,0.2413793103448276,0.34307875894988066,0.35,0.13333333333333333,0.03477937285604396,-1.04015208986264,0,60.00196358283817,60
Louella Allana,Saint Peter's Peacocks,MAAC,Guard,29,36.915517241379305,4.137931034482759,2.7586206896551726,5.793103448275862,1.3103448275862069,0.10344827586206896,0.3490807540144287,0.347953216374269,0.7076023391812866,0.1733856196293381,-0.5717706898243634,0,60.00183787813199,60
Jessica Farrell,Central Connecticut Blue Devils,NEC,Forward,30,14.843333333333334,2.2333333333333334,2.033333333333333,0.7,0.6333333333333333,0.1,0.3266380655226209,0.28804347826086957,0.06521739130434782,-0.05852026864583663,-1.2114017056847362,0,60.00171661102983,60
Candela Garcia-Escribano,Long Island University Sharks,NEC,Guard,30,10.912222222222223,1.6666666666666667,1.1333333333333333,0.4666666666666667,0.43333333333333335,0.03333333333333333,0.39357682619647355,0.375,0.38333333333333336,-0.3556845312341958,-1.2320677524191872,0,60.00159976044571,60
Shelby Fiddler,Presbyterian Blue Hose,Big South,Guard,28,32.279166666666676,6.642857142857143,2.107142857142857,1.4642857142857142,0.8928571428571429,0.25,0.44209925841414716,0.42326732673267325,0.7920792079207921,-0.23232667895336617,-1.1919340912434293,0,60.00148730470714,60
Ciara Brannon,Sacred Heart Pioneers,MAAC,Center,29,7.116666666666666,0.8620689655172413,0.9310344827586207,0.1724137931034483,0.06896551724137931,0.2413793103448276,0.32349896480331264,0.3333333333333333,0,0.18439394221856634,-0.5624875648154147,0,60.00137922151842,60
Skylar Bailey,UNC Asheville Bulldogs,Big South,Guard,31,21.120430107526882,4.419354838709677,1.4193548387096775,1.064516129032258,0.7096774193548387,0.25806451612903225,0.40959100693613965,0.3829113924050633,0.6645569620253164,-0.25325352889284497,-1.4788254003756856,0,60.00127548792023,60
Karianna Woods,Bethune-Cookman Wildcats,SWAC,Guard,29,7.782758620689655,1.3103448275862069,0.6551724137931034,0.8275862068965517,0.4482758620689655,0.06896551724137931,0.45585412667946257,0.34375,0.09375,0.05774865052312118,-1.3270909392366033,0,60.001176080245095,60
Racky Kane,Long Island University Sharks,NEC,Center,30,10.708888888888888,1.7666666666666666,1.8333333333333333,0.2,0.4666666666666667,0.43333333333333335,0.43816137566137564,0.44339622641509435,0.1509433962264151,-0.3556845312341958,-1.2320677524191872,0,60.001080974068024,60
Naiya Carney,Texas A&M-Corpus Christi Islanders,Southland,Forward,32,6.798958333333332,0.96875,0.5,0.15625,0.3125,0,0.32783417935702197,0.2857142857142857,0.30952380952380953,0.363523937159711,-0.8277479799230388,0,60.00099014415165,60
Dia Denes,Long Island University Sharks,NEC,Center,30,12.098333333333333,1.5,1.9666666666666666,0.3333333333333333,0.26666666666666666,0.5666666666666667,0.3928072625698324,0.36538461538461536,0.11538461538461539,-0.3556845312341958,-1.2320677524191872,0,60.000903564385005,60
Cierra Pearson,Central Connecticut Blue Devils,NEC,Guard,30,7.4894444444444455,0.8333333333333334,1.3333333333333333,0.4666666666666667,0.5,0.1,0.3464523281596453,0.3333333333333333,0.5151515151515151,-0.05852026864583663,-1.2114017056847362,0,60.00082120771487,60
Mekayla Lumpkin,South Carolina State Lady Bulldogs,MEAC,Guard,28,24.182142857142857,2.857142857142857,1.7142857142857142,1.6071428571428572,0.7857142857142857,0,0.37285607755406414,0.3131868131868132,0.3076923076923077,-0.3951982224662246,-0.8451240298559529,0,60.000743046068465,60
