"Name","School","Rating"
"David Pickles","UC Santa Barbara",49.3
"Daniel Umoh","Mississippi Valley St.",49.3
"Clance Crosby","Alabama A&M",49.3
"DeMarion Yap","UNLV",49.3
"Maddux Bodenhamer","Tennessee St.",49.3
"Clinton Efinda","UNC Greensboro",49.3
"Broc Bidwell","Campbell",49.2
"Adrian Samuels","American",49.2
"Alex Horiuk","Southern Indiana",49.1
"Mason So","UNC Greensboro",49.1
"Marquis Hargrove","UAB",49.1
"Jack Graham","Richmond",49.1
"Matt Krass","Tarleton St.",49.1
"Anthony Doppler","North Dakota",49
"Cooper Smith","Eastern Michigan",48.9
"Sean Lang","Mercyhurst",48.9
"Solomon Oraegbu","Prairie View A&M",48.8
"Justin Mitchell","UT Rio Grande Valley",48.8
"Jack Stefanski","Western Michigan",48.7
"Spencer Hubbard","Duke",48.7
"Jaden Kirkwood","Holy Cross",48.7
"Justin Cross","Kansas",48.7
"David McDaniel","Jackson St.",48.6
"Daniel Nauseef","Clemson",48.6
"Brady Muller","Bucknell",48.6
"JoJo Fullwood","UNC Wilmington",48.6
"Bowen Hammer","Austin Peay",48.6
"Obinnaya Okafor","VCU",48.5
"Corey Jones","UNC Asheville",48.5
"Renato Ruiz","FIU",48.5
"Mario Brunetto","Eastern Michigan",48.5
"Stefan Jimenez-Vojnic","NJIT",48.5
"Drew Barbee","Central Michigan",48.4
"Jurica Zagorsak","Ball St.",48.4
"Babacar Mbengue","UTEP",48.4
"Jakob Blakley","Le Moyne",48.4
"Stefano Alesso","Stetson",48.4
"Hayden Jory","Cal Poly",48.3
"Amani Drummond","Incarnate Word",48.3
"Austin Williams","Elon",48.3
"Jack Ingold","Lipscomb",48.3
"David Fonville","High Point",48.3
"Poohpha Warakulnukroh","UCF",48.2
"Mitch Williams","Northwestern St.",48.2
"Jaxson Jones","East Tennessee St.",48.2
"Dennis Asoro","Arkansas Pine Bluff",48.2
"Blake Fleming","Tennessee St.",48.2
"James Thomas","Mercyhurst",48.2
"Grant Hurst","Tennessee",48.1
"Joe Spinelli","Chicago St.",48.1
"Cesar Tchilombo","Northern Kentucky",48.1
"Amir Arrington","George Washington",48.1
"AJ Economou","Hawaii",48.1
"Don Douglass","Wofford",48
"Ajay Holubar","IU Indy",48
"Pearse McGuinn","Stonehill",48
"Aaron Smith","Alabama A&M",47.9
"Cooper Jackson","Navy",47.9
"Dante Kearse","The Citadel",47.9
"Quinn Guth","Quinnipiac",47.8
"Kyle Winters","Siena",47.8
"Ryan Erikson","North Dakota",47.8
"Lenard Taylor Jr.","Florida A&M",47.8
"Mustafo Vanjov","UT Rio Grande Valley",47.8
"Jayden Brown","Bryant",47.8
"Jaylen Jones","Texas St.",47.7
"Angok Anyang","Alabama A&M",47.7
"Cameron Butler","Alcorn St.",47.6
"Bessanty Saragba","Texas St.",47.6
"Zocko Littleton Jr..","Rider",47.5
"Caleb Thompson","Western Illinois",47.5
"Houston Jones","Presbyterian",47.4
"Cooper Jones","Old Dominion",47.4
"Luke Anderson","Bellarmine",47.4
"Saxton Hoepker","Southeast Missouri St.",47.4
"Solomon Ray","Grambling St.",47.4
"Nyles Howard","Navy",47.3
"Bencao Vungo","East Carolina",47.3
"John Clemmons","Delaware St.",47.3
"Kobi Bowles","Incarnate Word",47.3
"Jay Joseph","La Salle",47.2
"Warren Yeh","Alabama A&M",47.2
"Nick Evans","William & Mary",47
"Kamari Jones","Western Carolina",47
"Zachary Royster","Loyola Chicago",47
"Andrew Sineway","High Point",47
"Jackson Mayo","Army",46.9
"Caleb Hannah","IU Indy",46.9
"Chris Daniels","North Carolina Central",46.8
"Cinque Lemon","Western Carolina",46.8
"Josh Michigan","Iona",46.8
"Ben Capron","Holy Cross",46.7
"Ajay Tew","Louisiana Monroe",46.7
"Tyler Myers","Evansville",46.6
"Del'Jayvien Harried","Alcorn St.",46.6
"David Mack","Northern Illinois",46.6
"Sam Donnelly","Le Moyne",46.6
"Neal Marquardt","Stonehill",46.5
"Jerry Huang","Utah",46.5
"Brendan Yarusso","Santa Clara",46.4
"Tainui Taiaroa","Southern Utah",46.4
"Jackson Connor","Eastern Illinois",46.4
"Nilavan Jotham Daniels","Providence",46.4
"Frankie Vassalluzzo","Bryant",46.4
"Alex Engro","Army",46.4
"Colby Baumann","Ohio St.",46.3
"Charlie Diamantis","Stonehill",46.3
"Ryan Schwarz","San Diego St.",46.2
"Darrion Salery","Mississippi Valley St.",46.2
"Luke Murphy","Colorado St.",46.1
"Wesley Johnson","Campbell",46.1
"Zach Lamey","Lipscomb",46
"Will Maxwell","Dayton",46
"Jayson Morgan","Furman",46
"Andrew Younan","Weber St.",45.8
"Luke Carter","Lipscomb",45.8
"Nemo Johnson","Prairie View A&M",45.8
"Liam Vitters","Chattanooga",45.8
"Ryan Sutliff","Boston University",45.7
"KJ Swain","Saint Francis",45.7
"Dakota Candler","Evansville",45.7
"Fadi Mougharbel","UT Rio Grande Valley",45.7
"Jayson Williams-Johnson","Oregon",45.7
"Landon Johnson","Arkansas Pine Bluff",45.7
"Yaqub Mir","UC San Diego",45.5
"Simeon Womack","Bethune Cookman",45.4
"Blake Floyd","North Alabama",45.4
"Noah Jones","American",45.3
"Majer Sullivan","Utah Valley",45.3
"Jake Shapiro","Tulane",45.2
"Jaxon Pardon","Bowling Green",45.1
"Ephraim Acquah","UMass Lowell",45
"Zio Kim","Princeton",44.9
"Will Coble","Appalachian St.",44.9
"Corey Miller","Monmouth",44.8
"Khaled Khaled","Illinois Chicago",44.8
"Devin Carney","Denver",44.7
"Radek Homer","Northern Colorado",44.7
"Matt Gray","Loyola MD",44.7
"Kareem Watkins","Arkansas",44.5
"Will Thengvall","Kansas",44.5
"Isaac Holmes","Saint Louis",44.3
"Josh Gatete","Air Force",44.3
"Cameron Merritt","West Georgia",44.3
"Kameryn Mitchell","Troy",44.2
"Raynard Horry","SIU Edwardsville",44.2
"Aidan Braccia","Belmont",44.1
"Brandon White","Western Carolina",44.1
"Chanse Perkins","Army",44
"Jordan Martin","North Carolina A&T",44
"Hutch Ward","Western Michigan",44
"Braylon Jackson","Evansville",43.9
"J.D. Roberts","Central Arkansas",43.9
"Timmy Fasehun","East Tennessee St.",43.9
"Caleb Ellison","North Carolina Central",43.9
"Maji David-Maji","Canisius",43.9
"Jaden Schertz","Saint Louis",43.8
"Coleson Messer","Vanderbilt",43.8
"Erik Villarreal","McNeese St.",43.8
"Brian Nussbaum","Fordham",43.7
"CJ Rich","USC Upstate",43.7
"Mouhamadou Dioum","Cal Baptist",43.7
"Lucas Williams","Tennessee Martin",43.7
"Josh Thomas","Western Michigan",43.6
"Harrison Alexander","Mississippi St.",43.6
"Jeannot Basima","Yale",43.6
"Bryce Walker","Virginia",43.6
"Vinko Polovic","Milwaukee",43.4
"Aaron Oh","Georgia St.",43.4
"Lincoln Palbicki","Nebraska Omaha",43.3
"Jalen Hayes","South Dakota",43.3
"Ryan Skerry","Towson",43.3
"Russell Hawkins","North Carolina",43.3
"Zachariah Mianab","UT Arlington",43.3
"Dayon Polk","Army",43.3
"Cameron Gehlhausen","Evansville",43.2
"Patrick Cassidy","Kansas",43.2
"Eric Holland","Kennesaw St.",43.1
"John Berbano","Manhattan",43.1
"Tyler Fearne","Charlotte",43
"Trey Utter","SMU",43
"Calum Rutherfurd","Montana St.",42.9
"Kesean Shillingford","Stonehill",42.9
"Torin Bosch","UMBC",42.9
"Chase Sample","Southern",42.9
"Brendan Reed","Lehigh",42.8
"Clyde Mauldin","Furman",42.8
"Walker Horn","Kentucky",42.6
"Houston Holland","Chattanooga",42.6
"Jack Jubenville","Middle Tennessee",42.5
"Cam Christy","Winthrop",42.5
"Jordan Malmlov","Nevada",42.4
"Henry Harrison","Winthrop",42.3
"Shane Anthony","UNC Wilmington",42.2
"Blake Anderson","Miami OH",42.1
"Jameson O'Toole","Fordham",42.1
"LJ Brown","UTSA",42.1
"Gavin Pendergast","LIU",42.1
"Trace Young","LSU",42
"Keyon Webb","UNC Greensboro",42
"Charles Stone","Kennesaw St.",41.9
"Bob Nunge","Xavier",41.9
"Covy Kelly","Idaho St.",41.9
"Mosi Clayton","Siena",41.8
"Evan Dickey","Dayton",41.8
"Jack McCloskey","California",41.7
"Kevin Carney","Loyola Marymount",41.7
"Holden Pierre-Louis","Temple",41.7
"Billy Rayer","Saint Joseph's",41.7
"Stark Jones","Longwood",41.6
"Joseph Teich","Tulane",41.3
"Antwonne Holmes","UTEP",41.2
"Brady Smith","Utah",41.2
"Austin Herro","South Carolina",41.1
"Mason Shubert","Murray St.",41.1
"Kam O'Connor","Eastern Illinois",41
"Dozie Onyirimba","Kennesaw St.",41
"Luke Stansbury","Stephen F. Austin",40.9
"Grey Garrison","Oregon St.",40.7
"Allen Myers","Manhattan",40.7
"Tayon Sessoms","Washington St.",40.7
"Caleb Kizer","South Alabama",40.7
"Cole Alexander","The Citadel",40.4
"Samuel Cole","Niagara",40.2
"Chanler Montgomery","North Carolina A&T",40
